,ads_formula,sub_formula,total_AtomicRadius_mean,total_AtomicVolume_mean,total_AtomicWeight_mean,total_CovalentRadius_mean,total_Density_mean,total_DipolePolarizability_mean,total_ElectronAffinity_mean,total_Electronegativity_mean,total_FirstIonizationEnergy_mean,total_FusionEnthalpy_mean,total_GSenergy_pa_mean,total_GSestBCClatcnt_mean,total_GSestFCClatcnt_mean,total_GSvolume_pa_mean,total_HeatCapacityMolar_mean,total_LogThermalConductivity_mean,total_MendeleevNumber_mean,total_NUnfilled_mean,total_NValence_mean,total_NdUnfilled_mean,total_NdValence_mean,total_NfUnfilled_mean,total_NfValence_mean,total_NpUnfilled_mean,total_NpValence_mean,total_NsUnfilled_mean,total_NsValence_mean,total_Number_mean,total_Polarizability_mean,total_Row_mean,total_SpaceGroupNumber_mean,total_ThermalConductivity_mean,total_ZungerPP-r_sigma_mean,sub_AtomicRadius_mean,sub_AtomicVolume_mean,sub_AtomicWeight_mean,sub_CovalentRadius_mean,sub_Density_mean,sub_DipolePolarizability_mean,sub_ElectronAffinity_mean,sub_Electronegativity_mean,sub_FirstIonizationEnergy_mean,sub_FusionEnthalpy_mean,sub_GSenergy_pa_mean,sub_GSestBCClatcnt_mean,sub_GSestFCClatcnt_mean,sub_GSvolume_pa_mean,sub_HeatCapacityMolar_mean,sub_LogThermalConductivity_mean,sub_MendeleevNumber_mean,sub_NUnfilled_mean,sub_NValence_mean,sub_NdUnfilled_mean,sub_NdValence_mean,sub_NfUnfilled_mean,sub_NfValence_mean,sub_NpUnfilled_mean,sub_NpValence_mean,sub_NsUnfilled_mean,sub_NsValence_mean,sub_Number_mean,sub_Polarizability_mean,sub_Row_mean,sub_SecondIonizationEnergy_mean,sub_SpaceGroupNumber_mean,sub_ThermalConductivity_mean,sub_ZungerPP-r_p_mean,sub_ZungerPP-r_pi_mean,sub_ZungerPP-r_s_mean,sub_ZungerPP-r_sigma_mean,sub_n_ws^third_mean,sub_phi_mean,ads_AtomicRadius_mean,ads_AtomicVolume_mean,ads_AtomicWeight_mean,ads_CovalentRadius_mean,ads_Density_mean,ads_DipolePolarizability_mean,ads_ElectronAffinity_mean,ads_Electronegativity_mean,ads_FirstIonizationEnergy_mean,ads_FusionEnthalpy_mean,ads_GSenergy_pa_mean,ads_GSestBCClatcnt_mean,ads_GSestFCClatcnt_mean,ads_GSvolume_pa_mean,ads_HeatCapacityMolar_mean,ads_LogThermalConductivity_mean,ads_MendeleevNumber_mean,ads_NUnfilled_mean,ads_NValence_mean,ads_NdUnfilled_mean,ads_NdValence_mean,ads_NfUnfilled_mean,ads_NfValence_mean,ads_NpUnfilled_mean,ads_NpValence_mean,ads_NsUnfilled_mean,ads_NsValence_mean,ads_Number_mean,ads_Polarizability_mean,ads_Row_mean,ads_SpaceGroupNumber_mean,ads_ThermalConductivity_mean,ads_ZungerPP-r_sigma_mean,interface_AtomicRadius_mean,interface_AtomicVolume_mean,interface_AtomicWeight_mean,interface_CovalentRadius_mean,interface_Density_mean,interface_DipolePolarizability_mean,interface_ElectronAffinity_mean,interface_Electronegativity_mean,interface_FirstIonizationEnergy_mean,interface_FusionEnthalpy_mean,interface_GSenergy_pa_mean,interface_GSestBCClatcnt_mean,interface_GSestFCClatcnt_mean,interface_GSvolume_pa_mean,interface_HeatCapacityMolar_mean,interface_LogThermalConductivity_mean,interface_MendeleevNumber_mean,interface_NUnfilled_mean,interface_NValence_mean,interface_NdUnfilled_mean,interface_NdValence_mean,interface_NfUnfilled_mean,interface_NfValence_mean,interface_NpUnfilled_mean,interface_NpValence_mean,interface_NsUnfilled_mean,interface_NsValence_mean,interface_Number_mean,interface_Polarizability_mean,interface_Row_mean,interface_SpaceGroupNumber_mean,interface_ThermalConductivity_mean,interface_ZungerPP-r_sigma_mean,interface_ads_AtomicRadius_mean,interface_ads_AtomicVolume_mean,interface_ads_AtomicWeight_mean,interface_ads_CovalentRadius_mean,interface_ads_Density_mean,interface_ads_DipolePolarizability_mean,interface_ads_ElectronAffinity_mean,interface_ads_Electronegativity_mean,interface_ads_FirstIonizationEnergy_mean,interface_ads_FusionEnthalpy_mean,interface_ads_GSenergy_pa_mean,interface_ads_GSestBCClatcnt_mean,interface_ads_GSestFCClatcnt_mean,interface_ads_GSvolume_pa_mean,interface_ads_HeatCapacityMolar_mean,interface_ads_LogThermalConductivity_mean,interface_ads_MendeleevNumber_mean,interface_ads_NUnfilled_mean,interface_ads_NValence_mean,interface_ads_NdUnfilled_mean,interface_ads_NdValence_mean,interface_ads_NfUnfilled_mean,interface_ads_NfValence_mean,interface_ads_NpUnfilled_mean,interface_ads_NpValence_mean,interface_ads_NsUnfilled_mean,interface_ads_NsValence_mean,interface_ads_Number_mean,interface_ads_Polarizability_mean,interface_ads_Row_mean,interface_ads_SpaceGroupNumber_mean,interface_ads_ThermalConductivity_mean,interface_ads_ZungerPP-r_sigma_mean,interface_sub_AtomicRadius_mean,interface_sub_AtomicVolume_mean,interface_sub_AtomicWeight_mean,interface_sub_CovalentRadius_mean,interface_sub_Density_mean,interface_sub_DipolePolarizability_mean,interface_sub_ElectronAffinity_mean,interface_sub_Electronegativity_mean,interface_sub_FirstIonizationEnergy_mean,interface_sub_FusionEnthalpy_mean,interface_sub_GSenergy_pa_mean,interface_sub_GSestBCClatcnt_mean,interface_sub_GSestFCClatcnt_mean,interface_sub_GSvolume_pa_mean,interface_sub_HeatCapacityMolar_mean,interface_sub_LogThermalConductivity_mean,interface_sub_MendeleevNumber_mean,interface_sub_NUnfilled_mean,interface_sub_NValence_mean,interface_sub_NdUnfilled_mean,interface_sub_NdValence_mean,interface_sub_NfUnfilled_mean,interface_sub_NfValence_mean,interface_sub_NpUnfilled_mean,interface_sub_NpValence_mean,interface_sub_NsUnfilled_mean,interface_sub_NsValence_mean,interface_sub_Number_mean,interface_sub_Polarizability_mean,interface_sub_Row_mean,interface_sub_SecondIonizationEnergy_mean,interface_sub_SpaceGroupNumber_mean,interface_sub_ThermalConductivity_mean,interface_sub_ZungerPP-r_p_mean,interface_sub_ZungerPP-r_pi_mean,interface_sub_ZungerPP-r_s_mean,interface_sub_ZungerPP-r_sigma_mean,interface_sub_n_ws^third_mean,interface_sub_phi_mean,interface_ads_VdWRadius_mean,delta,misfit,vdw_height,vdw_width,bandgap,workfunction,charge,dipole,vdwgap_class,0.05,0.07,0.15,0.2
166,Ni2PdSe6,Ag,1.496969697,18.47422223,99.58798788,139,9409.484848,6.326666667,135.2151515,2.04969697,7.998798788,11.00121212,-3.134079412,3.261808763,4.10962152,17.65121212,25.41509091,2.038626615,69.03030303,1.212121212,11.81818182,0.121212121,9.878787879,0,0,0.363636364,0.727272727,0.727272727,1.212121212,43.45454545,6.326666667,4.757575758,186.6363636,320.5187879,2.167272727,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.222222222,22.20375366,77.50742222,123,6528.111111,4.557777778,160.8555556,2.368888889,9.125648889,10.20444444,-4.117241686,3.436017448,4.329110711,21.17444444,25.58866667,0.452381705,79.77777778,1.777777778,14,0.444444444,9.555555556,0,0,1.333333333,2.666666667,0,1.777777778,34,4.557777778,4.111111111,84.33333333,28.56888889,1.613333333,1.375,22.14222629,93.4141,132.5,7654.5,5.38,160.3,2.24,8.66431,8.995,-3.118092735,3.462579757,4.362577122,21.125,25.3565,1.1747359,77,1.5,13.5,0,10,0,0,1,2,0.5,1.5,40.5,5.38,4.5,119.5,215.26,1.83,1.15,27.20880463,78.96,120,4819,3.77,195,2.55,9.75239,6.69,-3.47079191,3.728679007,4.697841169,25.92,25.363,-0.283996656,89,2,16,0,10,0,0,2,4,0,2,34,3.77,4,14,0.52,1.285,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.9,2.438317519,0.030543183,1.621353885,0.672290951,0.3473,4.39839947,0.225887,0.550784229,1,1,1,1,1
167,PdO2,Ag,1.355555556,4144.61629,87.292,126.7777778,8329.539778,5.371555556,121.0333333,2.295555556,9.003375556,9.442222222,-3.471524416,3.056290858,3.850685186,14.51111111,26.31511111,1.611917021,69.55555556,1.111111111,9.777777778,0,7.777777778,0,0,0.444444444,0.888888889,0.666666667,1.111111111,38.22222222,5.371555556,4.333333333,177.6666667,294.6725733,1.958888889,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,0.866666667,12399.69757,46.1396,90.33333333,4008.619333,2.134666667,111.9,3.026666667,11.85766667,5.726666667,-4.883786127,2.775911562,3.497429409,10.87333333,28.24533333,-0.43118585,78.66666667,1.333333333,7.333333333,0,3.333333333,0,0,1.333333333,2.666666667,0,1.333333333,20.66666667,2.134666667,3,83,24.01772,1.126666667,1.1,9304.636407,61.9338,105.5,5245.7145,3.896,133.3,2.685,10.59714,5.76,-3.761092733,2.913687147,3.671015768,12.7175,27.364,0.529011717,76,1.5,8.5,0,5,0,0,1,2,0.5,1.5,27.5,3.896,3.5,118.5,215.01329,1.42,0.6,18592.19717,15.9994,66,1.429,0.802,141,3.44,13.61805,0.22,-4.756791905,2.630893787,3.314718462,9.105,29.378,-1.575445023,87,2,6,0,0,0,0,2,4,0,2,8,0.802,2,12,0.02658,0.465,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.52,2.278720717,0.025101489,2.971507981,0.873429,1.4753,4.39839947,0.185673,0.423096912,1,1,1,1,1
168,PtO2,Ag,1.35,4144.689854,97.14355556,126.4444444,9336.984222,5.560444444,137.8777778,2.304444444,9.072475556,10.04611111,-3.570494983,3.061031499,3.85665802,14.57888889,26.30177778,1.611917021,69.66666667,1.333333333,11.33333333,0.111111111,7.666666667,0,1.555555556,0.444444444,0.888888889,0.777777778,1.222222222,41.77777778,5.560444444,4.444444444,177.6666667,294.6725733,1.986666667,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,0.85,12399.91827,75.69426667,89.33333333,7030.952667,2.701333333,162.4333333,3.053333333,12.06496667,7.538333333,-5.18069783,2.790133486,3.515347911,11.07666667,28.20533333,-0.43118585,79,2,12,0.333333333,3,0,4.666666667,1.333333333,2.666666667,0.333333333,1.666666667,31.33333333,2.701333333,3.333333333,83,24.01772,1.21,1.1,9304.636407,61.9338,105.5,5245.7145,3.896,133.3,2.685,10.59714,5.76,-3.761092733,2.913687147,3.671015768,12.7175,27.364,0.529011717,76,1.5,8.5,0,5,0,0,1,2,0.5,1.5,27.5,3.896,3.5,118.5,215.01329,1.42,0.6,18592.19717,15.9994,66,1.429,0.802,141,3.44,13.61805,0.22,-4.756791905,2.630893787,3.314718462,9.105,29.378,-1.575445023,87,2,6,0,0,0,0,2,4,0,2,8,0.802,2,12,0.02658,0.465,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.52,2.389297009,0.035983864,2.803703532,0.940301762,1.7572,4.39839947,0.134905,0.322328113,1,1,1,1,1
169,PtS2,Ag,1.468181818,18.75443079,102.0145091,136.9090909,9902.727273,6.201818182,146.3727273,2.08,8.20806,10.547,-3.304190145,3.284093277,4.137698248,17.93034091,24.91454545,1.958962533,69,1.272727273,11.27272727,0.090909091,8.090909091,0,1.272727273,0.363636364,0.727272727,0.818181818,1.181818182,44.18181818,6.201818182,4.727272727,196.8181818,319.31,2.172727273,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.116666667,23.23118503,86.40466667,115.3333333,8336.666667,4.1,201.7666667,2.48,9.89294,8.539,-4.740981039,3.517727332,4.432058713,22.19791667,23.75333333,0.160280073,79.66666667,2,12,0.333333333,3,0,4.666666667,1.333333333,2.666666667,0.333333333,1.666666667,36.66666667,4.1,4,121.6666667,24.13666667,1.633333333,1.3,22.12109687,69.9666,125,6225,4.945,162.8,2.255,8.96812,6.5105,-3.431305139,3.459382531,4.358548869,21.0584375,24.025,0.972611159,76.5,1.5,8.5,0,5,0,0,1,2,0.5,1.5,31.5,4.945,4,147.5,215.1025,1.7375,1,27.16654579,32.065,105,1960,2.9,200,2.58,10.36001,1.721,-4.097216719,3.722284555,4.689784664,25.786875,22.7,-0.688246139,88,2,6,0,0,0,0,2,4,0,2,16,2.9,3,70,0.205,1.1,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.8,2.446936551,0.026426188,1.732213012,0.719752921,1.8144,4.39839947,0.287414,0.703283822,1,1,1,1,1
170,PtSe2,Ag,1.514814815,18.44980565,110.0459333,140.6296296,10435.03704,6.476666667,141.7851852,2.047777778,8.001036667,11.42259259,-3.111609324,3.268816016,4.118450106,17.6537037,25.3897037,2.14375985,68.40740741,1.222222222,12.7037037,0.074074074,9.925925926,0,1.037037037,0.296296296,0.592592593,0.851851852,1.148148148,47.37037037,6.476666667,4.925925926,193.7407407,339.8548148,2.237592593,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.216666667,23.25935759,117.668,125.3333333,10242.66667,4.68,198.4333333,2.46,9.48786,11.85166667,-4.3233645,3.5219903,4.437429716,22.28666667,25.52866667,0.429779728,80.33333333,2,18.66666667,0.333333333,9.666666667,0,4.666666667,1.333333333,2.666666667,0.333333333,1.666666667,48.66666667,4.68,4.666666667,84.33333333,24.34666667,1.756666667,1.375,22.14222629,93.4141,132.5,7654.5,5.38,160.3,2.24,8.66431,8.995,-3.118092735,3.462579757,4.362577122,21.125,25.3565,1.1747359,77,1.5,13.5,0,10,0,0,1,2,0.5,1.5,40.5,5.38,4.5,119.5,215.26,1.83,1.15,27.20880463,78.96,120,4819,3.77,195,2.55,9.75239,6.69,-3.47079191,3.728679007,4.697841169,25.92,25.363,-0.283996656,89,2,16,0,10,0,0,2,4,0,2,34,3.77,4,14,0.52,1.285,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.9,2.423139291,0.017567668,1.648566805,0.693540766,1.3963,4.39839947,0.31155,0.754929046,1,1,1,1,1
171,Rh2Br6,Ag,1.5,21.63854757,102.3147438,140.125,9230.625,6.351875,161.91875,2.145,8.36344125,11.1278125,-2.824215266,3.315278133,4.176988705,18.6275,34.765625,1.938453529,70.25,1.125,12,0.125,9.875,0,0,0.1875,0.9375,0.8125,1.1875,44.625,6.351875,4.8125,194.8125,331.8975,2.16375,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.2,35.32724645,85.654375,125.5,5452.5,4.4375,270.875,2.79,10.725075,10.61125,-3.000680383,3.671671015,4.6260156,25.52,63.0125,-0.146591251,86,1.5,15,0.5,9.5,0,0,0.75,3.75,0.25,1.75,37.5,4.4375,4.25,104.25,37.59,1.53,1.375,29.80173664,93.8861,132.5,6805,5.02,225.1,2.445,9.695015,8.2925,-2.174209449,3.544298475,4.465536255,22.905,50.52,0.856324851,80,1,14,0,10,0,0,0.5,2.5,0.5,1.5,41,5.02,4.5,144.5,215.06,1.7875,1.15,42.52782532,79.904,120,3120,3.05,324.6,2.96,11.8138,5.285,-1.583025338,3.892116444,4.903759436,29.48,75.69,-0.920818754,95,1,17,0,10,0,0,1,5,0,2,35,3.05,4,64,0.12,1.2,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.85,2.655985037,0.044911822,2.167121328,0.878008789,1.4777,4.39839947,0.24974,0.663305703,1,1,1,1,1
172,Rh2Cl6,Ag,1.471875,3448.19715,93.98018125,136.75,8646.227625,6.18875,166.49375,2.1825,8.579784375,10.736875,-2.861979344,3.271602782,4.121961212,17.69328125,26.9391875,1.726617672,70.0625,1.125,10.125,0.125,8,0,0,0.1875,0.9375,0.8125,1.1875,41.25,6.18875,4.625,194.8125,331.8766688,2.128125,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.0875,13741.56166,52.316125,112,3114.9105,3.785,289.175,2.94,11.5904475,9.0475,-3.151736696,3.496969612,4.405905624,21.783125,31.70675,-0.99393468,85.25,1.5,7.5,0.5,2,0,0,0.75,3.75,0.25,1.75,24,3.785,3.5,104.25,37.506675,1.3875,1.3,9167.291343,71.6606,123.5,5246.607,4.585,237.3,2.545,10.27193,7.25,-2.274913658,3.427830873,4.318796272,20.41375,29.6495,0.291429232,79.5,1,9,0,5,0,0,0.5,2.5,0.5,1.5,32,4.585,4,144.5,215.00445,1.6925,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.75,2.600683927,0.016737371,2.471353821,0.938319549,1.7336,4.39839947,0.336109,0.874113274,1,1,1,1,1
173,Rh2I6,Ag,1.5575,20.74562247,110.4755055,143.95,9755.5,6.77575,150.245,2.057,8.001618,11.5335,-2.800807487,3.369878865,4.245781317,20.19825,29.6935,2.163416279,69.35,1.1,11.8,0.1,9.9,0,0,0.15,0.75,0.85,1.15,47.8,6.77575,5,200.85,351.56735,2.26375,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.3875,35.42552055,120.9047275,139.75,6817.5,5.91875,248.825,2.565,9.70317,12.4675,-2.942463193,4.063472301,5.119654288,35.67125,47.0675,0.283207571,86.75,1.5,15,0.5,9.5,0,0,0.75,3.75,0.25,1.75,51,5.91875,5,104.25,37.83675,1.81875,1.5,29.86725271,117.386335,142,7715,6.0075,210.4,2.295,9.013745,9.53,-2.135397989,3.805499333,4.794628714,29.6725,39.89,1.142857399,80.5,1,14,0,10,0,0,0.5,2.5,0.5,1.5,50,6.0075,5,144.5,215.2245,1.98,1.4,42.65885747,126.90447,139,4940,5.025,295.2,2.66,10.45126,7.76,-1.505402418,4.414518159,5.561944354,43.015,54.43,-0.347753659,96,1,17,0,10,0,0,1,5,0,2,53,5.025,5,64,0.449,1.585,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.98,2.632530031,0.009863744,1.910636018,0.812899355,1.3146,4.39839947,0.518332,1.364524556,1,1,1,1,1
174,F6Sb2,Ag,1.384375,3502.495306,92.0733506,128.125,8286.3805,5.7594375,162.15,2.321875,9.486971875,9.7596875,-2.649766746,3.150151078,3.968941653,16.04015625,26.458875,1.769329501,71.5,1.125,10.5,0,8.125,0,0,0.375,1.125,0.75,1.25,40.125,5.7594375,4.4375,181.9375,324.0051938,1.9675,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,0.7375,13958.75428,44.6888024,77.5,1675.522,2.06775,271.8,3.4975,15.2191975,5.13875,-2.302886303,3.011162795,3.793827389,15.170625,29.7855,-0.823087363,91,1.5,9,0,2.5,0,0,1.5,4.5,0,2,19.5,2.06775,2.75,52.75,6.020775,0.745,1.05,9309.342108,63.4333016,101,5245.848,3.7735,226.8,2.955,12.499515,5.7775,-2.231727259,2.942085118,3.70679497,13.01875,28.327,0.537974113,79,1,9,0,5,0,0,0.5,2.5,0.5,1.5,28,3.7735,3.5,120,215.01385,1.39,0.5,18601.60857,18.9984032,57,1.696,0.557,328,3.98,17.4228,0.255,-1.698060958,2.687689729,3.386276865,9.7075,31.304,-1.557520231,93,1,7,0,0,0,0,1,5,0,2,9,0.557,2,15,0.0277,0.405,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.47,2.850393149,0.041663932,3.065296401,1.347115614,5.1399,4.39839947,0.107497,0.306408712,1,1,1,1,1
175,I6Sb2,Ag,1.57,20.67026411,110.7082244,144.04,9672.28,6.7386,145.056,2.0224,7.96252,11.2148,-2.668273374,3.374049084,4.251035463,20.1414,28.8348,2.225591514,69.52,1.08,11.88,0,10,0,0,0.24,0.72,0.84,1.16,47.88,6.7386,5,203.32,362.21388,2.2558,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.4125,39.54199896,125.6183525,139,5379.25,5.41875,247.2,2.5075,9.9905425,10.7675,-2.158392398,4.306284117,5.425578006,40.15125,47.13,0.084237566,93.25,1.5,16.5,0,10,0,0,1.5,4.5,0,2,52.5,5.41875,5,89.5,6.33675,1.63,1.5,29.86725271,117.386335,142,7715,6.0075,210.4,2.295,9.013745,9.53,-2.135397989,3.805499333,4.794628714,29.6725,39.89,1.142857399,80.5,1,14,0,10,0,0,0.5,2.5,0.5,1.5,50,6.0075,5,144.5,215.2245,1.98,1.4,42.65885747,126.90447,139,4940,5.025,295.2,2.66,10.45126,7.76,-1.505402418,4.414518159,5.561944354,43.015,54.43,-0.347753659,96,1,17,0,10,0,0,1,5,0,2,53,5.025,5,64,0.449,1.585,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.98,2.820375603,0.005716759,2.439344481,1.016835791,2.223,4.39839947,0.156749,0.442091055,1,1,1,1,1
176,Sc2Sb2Se6,Ag,1.528571429,19.52559597,101.4041482,142.3333333,9141.857143,7.026190476,129.3285714,1.997142857,7.887939524,11.17904762,-3.098168958,3.326389578,4.190988248,18.70642857,25.3542381,2.088944598,66.80952381,1.619047619,11.52380952,0.428571429,9.571428571,0,0,0.428571429,0.714285714,0.761904762,1.238095238,44.0952381,7.026190476,4.80952381,190.5714286,329.5980952,2.208095238,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.3,27.36542965,80.7191824,133.8,4827.8,7.142,141.26,2.212,8.88541,10.792,-4.163050232,3.742098607,4.714748805,26.311,25.3678,0.346468251,72.6,3.6,13.2,1.8,8.2,0,0,1.8,3,0,2,34.8,7.142,4.2,80.4,8.312,1.674,1.375,22.14222629,93.4141,132.5,7654.5,5.38,160.3,2.24,8.66431,8.995,-3.118092735,3.462579757,4.362577122,21.125,25.3565,1.1747359,77,1.5,13.5,0,10,0,0,1,2,0.5,1.5,40.5,5.38,4.5,119.5,215.26,1.83,1.15,27.20880463,78.96,120,4819,3.77,195,2.55,9.75239,6.69,-3.47079191,3.728679007,4.697841169,25.92,25.363,-0.283996656,89,2,16,0,10,0,0,2,4,0,2,34,3.77,4,14,0.52,1.285,1.6,17.07564795,107.8682,145,10490,6.99,125.6,1.93,7.57623,11.3,-2.76539356,3.196480506,4.027313074,16.33,25.35,2.633468456,65,1,11,0,10,0,0,0,0,1,1,47,6.99,5,21.47746,225,430,1.33,0.285,1.045,2.375,1.36,4.35,1.9,2.492374875,0.006901703,2.007780292,0.815606003,1.203,4.39839947,0.80374,2.003221382,1,1,1,1,1
